ccID,ccLength,ccMeanSlope,ccStdSlope,minDrainageArea,maxDrainageArea,segmentLocation,slopeChangeToPrevCC,meanKSN
1_148_1.0,42.69736566894657,0.3585230313847791,0.16172721206724083,27225.0,4759900.0,2.0,-0.4580528483093149,48.2415
1_149_0.0,58.83102418451635,0.8921956807655499,0.05262768627856035,11268.0,12474.0,1.0,,36.627625
1_149_1.0,8966.972654238836,0.04073093196015574,0.03866798373001557,12483.0,46641000.0,3.0,-0.8514753529980832,28.74919619269632
1_14_0.0,139.6274869175817,0.440713394561294,0.11978643431693894,9072.0,1743100.0,1.0,,34.5132
1_150_0.0,162.55210581507865,0.731011002668629,0.11419884885003956,9774.0,142120.0,1.0,,43.771581395348846
1_151_0.0,541.8654960226356,0.5859706350900852,0.13877643921145666,9801.0,260400.0,1.0,,53.93340000000001
1_152_0.0,174.25011591149763,0.8249932096017117,0.13296872208694124,9072.0,90603.0,1.0,,37.15438
1_153_0.0,76.19126555970263,0.5442500751081084,0.07914306574746598,10539.0,19026.0,1.0,,21.83277777777778
1_153_1.0,8851.674852285514,0.02446797132876563,0.015663957122084137,19035.0,46641000.0,3.0,-0.5197864377022401,20.645536552807247
1_154_0.0,8885.863385321863,0.024009898859174462,0.013696937901838381,13986.0,46641000.0,4.0,,20.580598556379275
1_155_0.0,70.20875026862568,0.7092709808932398,0.07888674854522225,9414.0,11466.0,1.0,,31.63799999999999
1_156_0.0,40.31739139790729,0.6580264589856637,0.08861329894977518,9090.0,11439.0,1.0,,15.016727272727273
1_156_1.0,8835.79035232557,0.024710466469947855,0.018203806259069876,11448.0,46641000.0,3.0,-0.6333204303177935,20.64234622344613
1_157_0.0,350.207442907021,0.5282690680478678,0.08878942963461867,9351.0,70470.0,1.0,,35.763831578947375
1_158_0.0,107.9241388285578,0.6063511588082418,0.0678107003940924,9243.0,21096.0,1.0,,27.49442307692307
1_158_1.0,86.94979655203939,0.9223490853776825,0.08877920918874063,21105.0,25884.0,2.0,0.3159979265694405,41.68422727272727
1_158_2.0,236.97456223193478,0.2982283238235529,0.1288624219305988,25974.0,34164.0,2.0,-0.6241207615541293,19.298616666666664
1_158_3.0,8449.78115800826,0.024692789771369482,0.017629580390523238,34173.0,46641000.0,3.0,-0.2735401557314226,20.958480919162916
1_159_0.0,8835.907857138563,0.02516718285345151,0.0218939528583227,9387.0,46641000.0,4.0,,20.618759693275685
1_15_0.0,267.746676420472,0.3900317397678181,0.09707478348566552,16038.0,1954600.0,1.0,,29.672400000000003
1_160_0.0,475.0409815301452,0.5324561242716519,0.11814025070502521,9162.0,64953.0,1.0,,37.33021641791045
1_160_1.0,8391.199574149603,0.027548163405413155,0.030284035438518975,64980.0,46641000.0,3.0,-0.49810980486631146,21.261079429987632
1_161_0.0,252.9656617110769,0.48799624081939463,0.09032399151344715,9297.0,71235.0,1.0,,38.15606944444445
1_162_0.0,96.37756523218354,0.9785016433699424,0.09949020307501062,9234.0,12249.0,1.0,,38.078714285714284
1_162_1.0,38.53169240274384,0.35854123614437944,0.21097895554190996,12258.0,4810000.0,2.0,-0.6199604072255629,49.050200000000004
1_163_0.0,63.64771540780922,0.575158040233436,0.06454301252741496,9000.0,9468.0,1.0,,17.534000000000002
1_163_1.0,8707.115979253771,0.024551543109487716,0.016559453328521188,9477.0,46641000.0,3.0,-0.5506109352600963,20.9000041101357
1_164_0.0,250.64524199486786,0.4600611526317284,0.06304297509740638,13419.0,27135.0,1.0,,24.682320833333343
1_164_1.0,8524.898584653893,0.0242341023805935,0.01451722682247889,27144.0,46641000.0,3.0,-0.43583144592685413,21.12319259560621
1_165_0.0,79.31013148280444,0.8964235940643963,0.06564927090230395,9603.0,10971.0,1.0,,34.292666666666676
1_165_1.0,8703.41320653358,0.03855448424414904,0.03631090767597702,10980.0,46641000.0,3.0,-0.8578791575405424,27.919637600000115
1_166_0.0,224.6102860991481,0.5683883447747867,0.07712444865257591,9117.0,70470.0,1.0,,39.68721875
1_167_0.0,288.69679247256033,0.5239444141118845,0.08716746139938589,9693.0,60219.0,1.0,,36.069843373493974
1_168_0.0,85.98214423561808,0.7202666447096628,0.0683202553436491,9621.0,160490.0,1.0,,37.93888
1_169_0.0,8705.787758813642,0.02401193825946286,0.013711666313417928,11610.0,46641000.0,4.0,,20.905303108808315
1_16_0.0,233.72462041242304,0.3850037967216071,0.09213376431853451,9126.0,1954600.0,1.0,,30.849062499999985
1_170_0.0,8700.820834666181,0.024091962548363575,0.01364494313920921,12528.0,46641000.0,4.0,,20.884627076677344
1_171_0.0,338.0618532500294,0.5285434426325373,0.11344744306091303,10620.0,60696.0,1.0,,33.68315463917527
1_171_1.0,8391.637849987155,0.029072753885206738,0.037370952524597954,60723.0,46641000.0,3.0,-0.49947714403532506,21.39621188609165
1_172_0.0,309.6355599411564,0.5952836391893308,0.10680866601988756,11286.0,65241.0,1.0,,36.37112345679012
1_172_1.0,8402.78045713825,0.024327379954132092,0.016441537241195806,65250.0,46641000.0,3.0,-0.5709607587169023,21.472900495458326
1_173_0.0,246.99477776160094,0.328569254935628,0.10214154227736381,9072.0,17244.0,1.0,,14.519548387096776
1_174_0.0,288.07147901226864,0.5513484316793686,0.06331822131206463,10935.0,65250.0,1.0,,33.858777777777775
1_175_0.0,259.00910519309787,0.5398001617401821,0.04301702957566077,11925.0,24183.0,1.0,,27.61548684210526
1_175_1.0,8404.00949838191,0.024237380883086933,0.015438640973357488,24498.0,46641000.0,3.0,-0.5155672431951458,21.451049958711835
1_176_0.0,225.8206600580074,0.5314855631473389,0.05791789375681316,10215.0,65250.0,1.0,,35.33865625000001
1_177_0.0,384.80732339394694,0.3860442041455269,0.10971186630457806,10854.0,67734.0,1.0,,28.711825688073407
1_178_0.0,8556.487963144113,0.02800527190173272,0.03574927287760563,9018.0,46641000.0,4.0,,20.865194557270527
1_179_0.0,107.46530225920273,0.6928530331545076,0.06983511261717358,9000.0,12744.0,1.0,,25.772583333333326
1_179_1.0,8402.848400502184,0.024480612359826917,0.0181845942924064,12753.0,46641000.0,3.0,-0.6683769835171623,21.448452931461627
1_17_0.0,33.270364941920626,0.18000770813755104,0.09904597626653984,10269.0,12267.0,1.0,,29.135399999999997
1_17_1.0,92.0280158723131,0.6531079886864734,0.14671762542476735,12321.0,432110.0,2.0,0.4731002805489223,40.23316
1_180_0.0,8465.576100270006,0.02375449704894995,0.01368520077464787,12402.0,46641000.0,4.0,,20.781091281211637
1_181_0.0,8463.921994165006,0.024542120992061482,0.01740230408983728,11511.0,46641000.0,4.0,,20.92245779327319
1_182_0.0,136.6919547148046,0.5887651837272982,0.09194107109008971,9225.0,34830.0,1.0,,29.538499999999996
1_182_1.0,211.65061503536683,0.2738697799816989,0.10185339271723674,34839.0,512720.0,2.0,-0.3148954037455993,19.787146874999998
1_183_0.0,252.4437433972677,0.4498639487667838,0.12225658385784202,10539.0,39969.0,1.0,,27.33186764705883
1_184_0.0,242.53825986786572,0.2945024051660511,0.1037032276282125,9756.0,512700.0,1.0,,21.126940277777777
1_185_0.0,158.13151139364592,0.5983024658743629,0.08699617805270216,9216.0,47862.0,1.0,,27.863974358974364
1_185_1.0,8150.010912540638,0.03561885214056755,0.03499601699556729,47961.0,46641000.0,3.0,-0.5626930860839252,26.447483347566248
1_186_0.0,183.22446100312322,0.2635623847734694,0.11601111639889472,10143.0,528330.0,1.0,,11.258145098039215
1_187_0.0,311.41001802752794,0.6919833633152729,0.03907417494542104,9198.0,28962.0,1.0,,38.47359302325581
1_187_1.0,7936.396998597585,0.025411783842473407,0.021123156061224568,28971.0,46641000.0,3.0,-0.6665768024131287,21.741984786399318
1_188_0.0,8094.235319358486,0.024029921028845908,0.013745730188959356,9234.0,46641000.0,4.0,,21.546244035912792
1_189_0.0,79.34972265832936,0.482594734390955,0.14752482418372265,9081.0,12258.0,1.0,,16.288608695652172
1_189_1.0,7985.346918576421,0.024401378781009026,0.015626406818589112,12357.0,46641000.0,3.0,-0.45819811753749246,21.90079231770834
1_18_0.0,77.50245046279407,0.2871169945376416,0.08119743359579923,10035.0,10566.0,1.0,,15.424299999999999
1_18_1.0,218.92583313006205,0.5891594781443763,0.09708480994300271,10575.0,160780.0,2.0,0.3020424836067348,34.22469811320755
1_18_2.0,615.2837129720555,0.15814030628915762,0.09068686456507638,160790.0,3209400.0,2.0,-0.43101917185521865,53.97576436781607
1_190_0.0,8013.3049068947685,0.02485420443373681,0.018115179372760484,9261.0,46641000.0,4.0,,21.836726135871924
1_191_0.0,7990.5751817075625,0.024127449088352574,0.013687405601264736,9297.0,46641000.0,4.0,,21.70581608149113
1_192_0.0,7957.832546025832,0.02533630862382916,0.01779057554969477,9774.0,46641000.0,4.0,,21.648639538929988
1_193_0.0,7946.511441915785,0.0250615925513494,0.016025981799578985,9027.0,46641000.0,4.0,,21.658941227688306
1_19_0.0,132.82438502191485,0.72677728286652,0.07137349332992986,9432.0,36432.0,1.0,,35.17592307692308
1_19_1.0,46.91352076321646,0.5686613713408323,0.11189891530777876,36891.0,39024.0,2.0,-0.1581159115256877,35.187285714285714
1_19_2.0,49.625896783651456,0.7480136805182415,0.0905189552386392,39033.0,41472.0,2.0,0.17935230917740919,38.45478571428571
1_19_3.0,49.77262591916909,0.48387119387423355,0.10382831597710081,41544.0,44649.0,2.0,-0.26414248664400797,41.650666666666666
1_19_4.0,290.62034499661195,0.7741082740239071,0.04669020888993142,44658.0,113920.0,2.0,0.29023708014967353,60.51892499999998
1_19_5.0,271.5216738100693,0.16942499464391916,0.08785285281256776,113930.0,169160.0,2.0,-0.6046832793799879,23.56331168831168
1_19_6.0,453.063221218548,0.18705167368987383,0.09199455414833191,169170.0,306100.0,2.0,0.01855485913702118,23.648000000000007
1_19_7.0,61.13629590082557,0.700587037377079,0.1454757479734587,306170.0,307760.0,2.0,0.5126071835961388,59.49475
1_19_8.0,9994.21256587108,0.025864384937570508,0.022938491699010466,307790.0,46641000.0,3.0,-0.6747269791348655,19.630323625608952
1_1_0.0,544.239026218885,0.25582643515769066,0.11214331684417493,10017.0,1697000.0,1.0,,50.45746710526318
1_20_0.0,139.77032046019795,0.6633372077390481,0.08594146421801872,9027.0,56259.0,1.0,,42.675906250000004
1_20_1.0,750.9274091540966,0.21788448044012174,0.11872372439223502,56268.0,3209400.0,2.0,-0.44195949005451474,58.051499999999976
1_21_0.0,121.90037981881194,0.7517146091911252,0.07006742942902508,9648.0,36216.0,1.0,,34.62541666666667
1_22_0.0,236.37790856030966,0.600214032524044,0.09724922593614885,9342.0,37611.0,1.0,,35.02118032786884
1_22_1.0,243.59029433920983,0.817223789844309,0.0961288792723614,37620.0,113920.0,2.0,0.2170097573202654,61.81078787878789
1_23_0.0,144.14132647388936,0.6488089816549103,0.12652656217388036,9324.0,43488.0,1.0,,35.37804761904762
1_24_0.0,94.13758692350306,0.9000764000593908,0.06613507439653431,9432.0,15912.0,1.0,,35.14127272727272
1_24_1.0,684.0960394889241,0.13655472059921847,0.0757436289815231,15921.0,3209300.0,2.0,-0.7631254867093105,51.304979591836705
1_25_0.0,271.39957782355054,0.47178314143553296,0.1344256096343737,9144.0,167630.0,1.0,,43.91313157894738
1_26_0.0,261.5428426628177,0.4565192634540092,0.12692938645278648,11790.0,167630.0,1.0,,43.289885714285724
1_27_0.0,199.44186080496794,0.4028617334904934,0.10638760605132942,9027.0,167900.0,1.0,,45.45956363636365
1_28_0.0,222.63915095342438,0.5280598920702881,0.08820855027432781,9594.0,263400.0,1.0,,34.67826666666668
1_28_1.0,459.4008468184271,0.15931178061533835,0.0664400581921629,264220.0,3209400.0,2.0,-0.36874811145494973,56.64613178294571
1_29_0.0,42.634728074442585,0.09505174309296222,0.08063972709235528,9495.0,522010.0,1.0,,55.493291666666664
1_2_0.0,282.6503989937403,0.7921071788562738,0.07561208458875113,9270.0,20367.0,1.0,,35.72313636363637
1_30_0.0,308.30301714314896,0.5730631291094731,0.0908335859290511,12708.0,101740.0,1.0,,39.97553571428572
1_30_1.0,88.80786439486376,1.0372053629068176,0.1327495870874351,101810.0,102450.0,2.0,0.46414223379734454,77.33604166666665
1_30_10.0,9226.82533694927,0.024411334710908592,0.014349549336987665,1110800.0,46641000.0,3.0,-0.3823447796498533,20.383824557438828
1_30_2.0,461.2262523324802,0.5140198562841297,0.13704209761254513,102460.0,637150.0,2.0,-0.5289769053478138,99.29633613445371
1_30_3.0,64.36194947195789,0.8279719258013643,0.09594473029406345,637160.0,642870.0,2.0,0.31974346824236033,124.370625
1_30_4.0,119.40253841517587,0.4810455185081026,0.06793477597010203,643430.0,704380.0,2.0,-0.3469264072932618,124.355
1_30_5.0,292.2704437164176,0.5532883338704104,0.10375363805032324,705200.0,1007800.0,2.0,0.07224281536230831,124.46638888888886
1_30_6.0,39.67384196723035,0.3636097642493119,0.07553904789421435,1008100.0,1016800.0,2.0,-0.18967856962109897,124.41727272727272
1_30_7.0,259.1773193292064,0.6994007155753259,0.1206622032405432,1016900.0,1071200.0,2.0,0.335790951326014,162.78323076923078
1_30_8.0,62.72096878343324,0.29318860657400964,0.09132155756751488,1074100.0,1089100.0,2.0,-0.40621210900131627,117.8105882352941
1_30_9.0,205.6304142095579,0.4024264698358405,0.10901659428610254,1089200.0,1110800.0,2.0,0.11356337141667527,87.89397358490567
1_31_0.0,588.8329918119493,0.12210319315788185,0.039744734646101815,13779.0,3209300.0,1.0,,52.5576488095238
1_32_0.0,233.40218272081856,0.8434233639833815,0.09475048817231169,9144.0,113910.0,1.0,,54.245131147540974
1_33_0.0,472.21211734606743,0.5972570406149345,0.09115343372413576,9306.0,85086.0,1.0,,40.422984848484845
1_33_1.0,793.8155993733276,0.6683207950991429,0.11397882127666205,85158.0,1001100.0,2.0,0.07824206255975652,85.31598630136985
1_34_0.0,368.5165722312649,0.6249688571051716,0.08100535945630526,9207.0,61524.0,1.0,,44.562417475728175
1_34_1.0,372.97041986882226,0.6524244820188706,0.10128097558220213,61533.0,634920.0,2.0,0.03181966743419107,66.54271028037384
1_35_0.0,214.47381199799113,0.6654130289017031,0.09106064721025302,11070.0,29790.0,1.0,,35.8337358490566
1_36_0.0,182.0452477664092,0.8512107206278087,0.10958386195839975,10116.0,31635.0,1.0,,39.10595121951219
1_36_1.0,256.8669330746317,0.1679534905276862,0.08797381961993476,33264.0,169160.0,2.0,-0.6832572301001224,20.511054054054053
1_37_0.0,132.47086680182412,0.357741444423395,0.08558111236489227,9072.0,15975.0,1.0,,15.40097435897436
1_37_1.0,445.153354471798,0.7280552989758272,0.12434209046319442,15984.0,3280100.0,2.0,0.3700425290074753,51.37858139534885
1_38_0.0,102.2851234811313,0.6257688840227053,0.09541383627093407,11700.0,19170.0,1.0,,30.005580645161295
1_38_1.0,388.3799543714667,0.12726282914784437,0.05638926758716226,19179.0,3209300.0,2.0,-0.49850605487486066,57.37577064220181
1_39_0.0,463.490920201439,0.11952360254187448,0.043476913396506146,9747.0,3209300.0,1.0,,54.83159090909089
